DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ERK_N,GSK3B_N,JNK_N,TRKA_N,RSK_N,APP_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,pS6_N,SYP_N,CaNA_N,class
-10.22730381,-17.42096066,-6.523079488,-58.3897667,-181.8204445,1.072415107,1.607749628,-58.29235762,-3.421265859,-29.85985568,-16.90727005,-0.971017723,-2.095746009,-2.114389502,-18.64986444,-12.47806672,-40.63124209,-34.26195571,2.662606563,-23.5264458,-4.273301341,-0.772734975,2.407693965,-119.8956029,-26.24410852,-0.244522685,-14.08593846,0.547746657,-4.449806509,-0.667427226,-0.55262534,3.467832808,-6.35899565,-1.621890718,-6.053393628,-3.50018617,-3.274149639,0.170806734,-3.176030913,15.66671054,-3.4379511,-16.69938346,-1.662182668,40.77065082,-0.092622896,-7.191001852,-28.79771472,-2.33007597,1.116298249,-0.876085941,-0.785908182,-1.016801261,-1.683976815,-0.68872716,0.616263729,-0.067967076,-0.16973572,-2.973902321,0.571953824,-26.5999815,-13.78030243,2.310397155,-3.321920821,-0.732940168,0.128663373,-0.785908182,0.045309095,-16.8951348,5
-10.23945634,-17.4415033,-6.530929311,-58.45901691,-182.032939,1.073388327,1.609376311,-58.36109565,-3.425394476,-29.89557069,-16.92717464,-0.97245706,-2.098556843,-2.117114224,-18.67209748,-12.49286868,-40.67926843,-34.30323169,2.66509797,-23.5540335,-4.278596872,-0.774024436,2.410229418,-120.0354465,-26.27557285,-0.245092131,-14.10279195,0.548186801,-4.455334888,-0.668576317,-0.553735568,3.471406133,-6.36706783,-1.624355486,-6.060717655,-3.50478017,-3.27828357,0.17063825,-3.180136726,15.68411396,-3.442049848,-16.71926095,-1.664285332,40.81517912,-0.093064124,-7.199547496,-28.83182651,-2.33291444,1.1173895,-0.877292704,-0.786920259,-1.018119261,-1.686083407,-0.689655409,0.616831542,-0.068314183,-0.170089342,-2.977801998,0.572321295,-26.63196371,-13.79822007,2.312893157,-3.326825582,-0.7347284,0.128590197,-0.786920259,0.04488,-16.91632545,5
-10.25160888,-17.46204595,-6.538779135,-58.52826712,-182.2454335,1.074361547,1.611002994,-58.42983368,-3.429523092,-29.93128571,-16.94707923,-0.973896397,-2.101367677,-2.119838945,-18.69433052,-12.50767065,-40.72729478,-34.34450766,2.667589377,-23.58162119,-4.283892403,-0.775313896,2.412764871,-120.1752902,-26.30703718,-0.245661577,-14.11964545,0.548626944,-4.460863266,-0.669725408,-0.554845795,3.474979459,-6.375140011,-1.626820253,-6.068041681,-3.50937417,-3.282417501,0.170469765,-3.184242538,15.70151739,-3.446148596,-16.73913843,-1.666387997,40.85970742,-0.093505352,-7.20809314,-28.8659383,-2.33575291,1.11848075,-0.878499467,-0.787932336,-1.019437261,-1.688189999,-0.690583658,0.617399355,-0.068661291,-0.170442963,-2.981701676,0.572688766,-26.66394592,-13.81613771,2.315389158,-3.331730344,-0.736516632,0.128517021,-0.787932336,0.044450905,-16.93751609,5
-10.26376142,-17.48258859,-6.546628958,-58.59751733,-182.457928,1.075334767,1.612629677,-58.49857171,-3.433651709,-29.96700072,-16.96698381,-0.975335734,-2.104178511,-2.122563666,-18.71656356,-12.52247262,-40.77532112,-34.38578364,2.670080783,-23.60920889,-4.289187935,-0.776603356,2.415300324,-120.3151338,-26.33850151,-0.246231024,-14.13649895,0.549067088,-4.466391645,-0.670874498,-0.555956023,3.478552785,-6.383212191,-1.629285021,-6.075365708,-3.513968171,-3.286551432,0.170301281,-3.188348351,15.71892081,-3.450247344,-16.75901592,-1.668490661,40.90423572,-0.093946579,-7.216638783,-28.90005009,-2.33859138,1.119572001,-0.87970623,-0.788944413,-1.020755261,-1.69029659,-0.691511907,0.617967168,-0.069008398,-0.170796584,-2.985601353,0.573056236,-26.69592813,-13.83405535,2.317885159,-3.336635106,-0.738304864,0.128443845,-0.788944413,0.04402181,-16.95870673,5
-10.27591396,-17.50313124,-6.554478782,-58.66676755,-182.6704226,1.076307987,1.61425636,-58.56730973,-3.437780325,-30.00271574,-16.9868884,-0.976775071,-2.106989346,-2.125288388,-18.7387966,-12.53727458,-40.82334747,-34.42705962,2.67257219,-23.63679658,-4.294483466,-0.777892817,2.417835777,-120.4549774,-26.36996585,-0.24680047,-14.15335244,0.549507231,-4.471920023,-0.672023589,-0.55706625,3.48212611,-6.391284372,-1.631749789,-6.082689734,-3.518562171,-3.290685362,0.170132796,-3.192454163,15.73632423,-3.454346091,-16.77889341,-1.670593326,40.94876402,-0.094387807,-7.225184427,-28.93416188,-2.341429849,1.120663251,-0.880912993,-0.78995649,-1.022073262,-1.692403182,-0.692440156,0.618534981,-0.069355505,-0.171150205,-2.98950103,0.573423707,-26.72791034,-13.851973,2.320381161,-3.341539867,-0.740093096,0.128370669,-0.78995649,0.043592715,-16.97989738,5
-10.2880665,-17.52367388,-6.562328605,-58.73601776,-182.8829171,1.077281206,1.615883043,-58.63604776,-3.441908942,-30.03843075,-17.00679299,-0.978214407,-2.10980018,-2.128013109,-18.76102965,-12.55207655,-40.87137381,-34.4683356,2.675063597,-23.66438428,-4.299778997,-0.779182277,2.420371231,-120.594821,-26.40143018,-0.247369916,-14.17020594,0.549947375,-4.477448401,-0.67317268,-0.558176478,3.485699436,-6.399356552,-1.634214557,-6.090013761,-3.523156172,-3.294819293,0.169964312,-3.196559976,15.75372765,-3.458444839,-16.7987709,-1.67269599,40.99329232,-0.094829034,-7.233730071,-28.96827367,-2.344268319,1.121754502,-0.882119756,-0.790968567,-1.023391262,-1.694509774,-0.693368405,0.619102794,-0.069702613,-0.171503827,-2.993400708,0.573791178,-26.75989255,-13.86989064,2.322877162,-3.346444629,-0.741881328,0.128297493,-0.790968567,0.04316362,-17.00108802,5
-10.30021903,-17.54421653,-6.570178429,-58.80526797,-183.0954116,1.078254426,1.617509727,-58.70478579,-3.446037558,-30.07414577,-17.02669758,-0.979653744,-2.112611014,-2.130737831,-18.78326269,-12.56687851,-40.91940016,-34.50961158,2.677555004,-23.69197198,-4.305074529,-0.780471737,2.422906684,-120.7346647,-26.43289451,-0.247939363,-14.18705944,0.550387518,-4.48297678,-0.67432177,-0.559286705,3.489272762,-6.407428733,-1.636679324,-6.097337787,-3.527750172,-3.298953224,0.169795827,-3.200665789,15.77113107,-3.462543587,-16.81864839,-1.674798655,41.03782062,-0.095270262,-7.242275714,-29.00238546,-2.347106789,1.122845753,-0.883326519,-0.791980644,-1.024709262,-1.696616366,-0.694296653,0.619670607,-0.07004972,-0.171857448,-2.997300385,0.574158649,-26.79187475,-13.88780828,2.325373164,-3.351349391,-0.74366956,0.128224317,-0.791980644,0.042734525,-17.02227866,5
-10.31237157,-17.56475917,-6.578028252,-58.87451818,-183.3079061,1.079227646,1.61913641,-58.77352382,-3.450166175,-30.10986078,-17.04660217,-0.981093081,-2.115421849,-2.133462552,-18.80549573,-12.58168048,-40.9674265,-34.55088755,2.68004641,-23.71955967,-4.31037006,-0.781761198,2.425442137,-120.8745083,-26.46435885,-0.248508809,-14.20391293,0.550827661,-4.488505158,-0.675470861,-0.560396932,3.492846088,-6.415500913,-1.639144092,-6.104661814,-3.532344172,-3.303087154,0.169627343,-3.204771601,15.78853449,-3.466642335,-16.83852588,-1.67690132,41.08234892,-0.095711489,-7.250821358,-29.03649725,-2.349945258,1.123937003,-0.884533282,-0.792992722,-1.026027262,-1.698722958,-0.695224902,0.62023842,-0.070396827,-0.172211069,-3.001200063,0.574526119,-26.82385696,-13.90572592,2.327869165,-3.356254152,-0.745457792,0.128151141,-0.792992722,0.04230543,-17.04346931,5
-10.32452411,-17.58530181,-6.585878076,-58.94376839,-183.5204006,1.080200866,1.620763093,-58.84226185,-3.454294791,-30.14557579,-17.06650676,-0.982532418,-2.118232683,-2.136187273,-18.82772877,-12.59648245,-41.01545285,-34.59216353,2.682537817,-23.74714737,-4.315665591,-0.783050658,2.42797759,-121.0143519,-26.49582318,-0.249078255,-14.22076643,0.551267805,-4.494033537,-0.676619952,-0.56150716,3.496419413,-6.423573094,-1.64160886,-6.111985841,-3.536938173,-3.307221085,0.169458859,-3.208877414,15.80593792,-3.470741083,-16.85840337,-1.679003984,41.12687723,-0.096152717,-7.259367001,-29.07060904,-2.352783728,1.125028254,-0.885740045,-0.794004799,-1.027345262,-1.70082955,-0.696153151,0.620806233,-0.070743935,-0.17256469,-3.00509974,0.57489359,-26.85583917,-13.92364356,2.330365166,-3.361158914,-0.747246023,0.128077965,-0.794004799,0.041876334,-17.06465995,5
-10.33667665,-17.60584446,-6.593727899,-59.0130186,-183.7328952,1.081174086,1.622389776,-58.91099988,-3.458423408,-30.18129081,-17.08641135,-0.983971755,-2.121043517,-2.138911995,-18.84996181,-12.61128441,-41.0634792,-34.63343951,2.685029224,-23.77473506,-4.320961123,-0.784340118,2.430513043,-121.1541956,-26.52728751,-0.249647701,-14.23761993,0.551707948,-4.499561915,-0.677769042,-0.562617387,3.499992739,-6.431645274,-1.644073628,-6.119309867,-3.541532173,-3.311355016,0.169290374,-3.212983226,15.82334134,-3.474839831,-16.87828086,-1.681106649,41.17140553,-0.096593944,-7.267912645,-29.10472083,-2.355622198,1.126119504,-0.886946808,-0.795016876,-1.028663263,-1.702936142,-0.6970814,0.621374046,-0.071091042,-0.172918312,-3.008999417,0.575261061,-26.88782138,-13.9415612,2.332861168,-3.366063676,-0.749034255,0.128004789,-0.795016876,0.041447239,-17.08585059,5
-10.34882919,-17.6263871,-6.601577723,-59.08226882,-183.9453897,1.082147306,1.624016459,-58.97973791,-3.462552024,-30.21700582,-17.10631594,-0.985411092,-2.123854352,-2.141636716,-18.87219486,-12.62608638,-41.11150554,-34.67471549,2.687520631,-23.80232276,-4.326256654,-0.785629579,2.433048496,-121.2940392,-26.55875185,-0.250217148,-14.25447342,0.552148092,-4.505090293,-0.678918133,-0.563727615,3.503566065,-6.439717455,-1.646538395,-6.126633894,-3.546126174,-3.315488947,0.16912189,-3.217089039,15.84074476,-3.478938579,-16.89815835,-1.683209313,41.21593383,-0.097035172,-7.276458289,-29.13883262,-2.358460668,1.127210755,-0.888153571,-0.796028953,-1.029981263,-1.705042734,-0.698009649,0.621941859,-0.07143815,-0.173271933,-3.012899095,0.575628532,-26.91980359,-13.95947884,2.335357169,-3.370968437,-0.750822487,0.127931613,-0.796028953,0.041018144,-17.10704124,5
-10.36098172,-17.64692975,-6.609427546,-59.15151903,-184.1578842,1.083120526,1.625643142,-59.04847594,-3.466680641,-30.25272084,-17.12622053,-0.986850428,-2.126665186,-2.144361437,-18.8944279,-12.64088834,-41.15953189,-34.71599147,2.690012037,-23.82991045,-4.331552185,-0.786919039,2.43558395,-121.4338828,-26.59021618,-0.250786594,-14.27132692,0.552588235,-4.510618672,-0.680067224,-0.564837842,3.507139391,-6.447789635,-1.649003163,-6.13395792,-3.550720174,-3.319622877,0.168953405,-3.221194852,15.85814818,-3.483037327,-16.91803584,-1.685311978,41.26046213,-0.097476399,-7.285003932,-29.17294441,-2.361299137,1.128302006,-0.889360334,-0.79704103,-1.031299263,-1.707149326,-0.698937898,0.622509672,-0.071785257,-0.173625554,-3.016798772,0.575996002,-26.9517858,-13.97739648,2.33785317,-3.375873199,-0.752610719,0.127858437,-0.79704103,0.040589049,-17.12823188,5
-10.37313426,-17.66747239,-6.61727737,-59.22076924,-184.3703787,1.084093746,1.627269825,-59.11721397,-3.470809257,-30.28843585,-17.14612512,-0.988289765,-2.12947602,-2.147086159,-18.91666094,-12.65569031,-41.20755823,-34.75726744,2.692503444,-23.85749815,-4.336847717,-0.788208499,2.438119403,-121.5737264,-26.62168051,-0.25135604,-14.28818042,0.553028379,-4.51614705,-0.681216314,-0.56594807,3.510712716,-6.455861816,-1.651467931,-6.141281947,-3.555314174,-3.323756808,0.168784921,-3.225300664,15.8755516,-3.487136075,-16.93791333,-1.687414643,41.30499043,-0.097917627,-7.293549576,-29.2070562,-2.364137607,1.129393256,-0.890567097,-0.798053107,-1.032617263,-1.709255918,-0.699866147,0.623077485,-0.072132364,-0.173979175,-3.020698449,0.576363473,-26.98376801,-13.99531412,2.340349172,-3.38077796,-0.754398951,0.127785261,-0.798053107,0.040159954,-17.14942252,5
-10.3852868,-17.68801504,-6.625127193,-59.29001945,-184.5828732,1.085066966,1.628896508,-59.185952,-3.474937874,-30.32415087,-17.1660297,-0.989729102,-2.132286855,-2.14981088,-18.93889398,-12.67049228,-41.25558458,-34.79854342,2.694994851,-23.88508584,-4.342143248,-0.78949796,2.440654856,-121.7135701,-26.65314484,-0.251925486,-14.30503392,0.553468522,-4.521675429,-0.682365405,-0.567058297,3.514286042,-6.463933996,-1.653932699,-6.148605973,-3.559908175,-3.327890739,0.168616436,-3.229406477,15.89295502,-3.491234823,-16.95779082,-1.689517307,41.34951873,-0.098358854,-7.30209522,-29.24116799,-2.366976077,1.130484507,-0.89177386,-0.799065184,-1.033935263,-1.71136251,-0.700794396,0.623645298,-0.072479472,-0.174332797,-3.024598127,0.576730944,-27.01575021,-14.01323177,2.342845173,-3.385682722,-0.756187183,0.127712085,-0.799065184,0.039730859,-17.17061317,5
-10.39743934,-17.70855768,-6.632977017,-59.35926966,-184.7953678,1.086040186,1.630523191,-59.25469003,-3.47906649,-30.35986588,-17.18593429,-0.991168439,-2.135097689,-2.152535601,-18.96112702,-12.68529424,-41.30361092,-34.8398194,2.697486258,-23.91267354,-4.347438779,-0.79078742,2.443190309,-121.8534137,-26.68460918,-0.252494933,-14.32188741,0.553908666,-4.527203807,-0.683514496,-0.568168525,3.517859368,-6.472006176,-1.656397466,-6.15593,-3.564502175,-3.332024669,0.168447952,-3.233512289,15.91035845,-3.49533357,-16.97766831,-1.691619972,41.39404703,-0.098800082,-7.310640863,-29.27527978,-2.369814546,1.131575757,-0.892980623,-0.800077261,-1.035253263,-1.713469102,-0.701722645,0.624213111,-0.072826579,-0.174686418,-3.028497804,0.577098415,-27.04773242,-14.03114941,2.345341175,-3.390587484,-0.757975415,0.127638909,-0.800077261,0.039301764,-17.19180381,5
-10.40959188,-17.72910033,-6.640826841,-59.42851988,-185.0078623,1.087013406,1.632149874,-59.32342806,-3.483195107,-30.3955809,-17.20583888,-0.992607776,-2.137908523,-2.155260323,-18.98336007,-12.70009621,-41.35163727,-34.88109538,2.699977664,-23.94026123,-4.352734311,-0.79207688,2.445725762,-121.9932573,-26.71607351,-0.253064379,-14.33874091,0.554348809,-4.532732185,-0.684663586,-0.569278752,3.521432693,-6.480078357,-1.658862234,-6.163254026,-3.569096176,-3.3361586,0.168279467,-3.237618102,15.92776187,-3.499432318,-16.99754579,-1.693722636,41.43857533,-0.099241309,-7.319186507,-29.30939157,-2.372653016,1.132667008,-0.894187386,-0.801089338,-1.036571264,-1.715575694,-0.702650894,0.624780924,-0.073173687,-0.175040039,-3.032397482,0.577465885,-27.07971463,-14.04906705,2.347837176,-3.395492245,-0.759763647,0.127565733,-0.801089338,0.038872669,-17.21299445,5
-10.42174441,-17.74964297,-6.648676664,-59.49777009,-185.2203568,1.087986626,1.633776557,-59.39216609,-3.487323723,-30.43129591,-17.22574347,-0.994047113,-2.140719358,-2.157985044,-19.00559311,-12.71489817,-41.39966361,-34.92237136,2.702469071,-23.96784893,-4.358029842,-0.793366341,2.448261216,-122.133101,-26.74753784,-0.253633825,-14.35559441,0.554788953,-4.538260564,-0.685812677,-0.57038898,3.525006019,-6.488150537,-1.661327002,-6.170578053,-3.573690176,-3.340292531,0.168110983,-3.241723915,15.94516529,-3.503531066,-17.01742328,-1.695825301,41.48310363,-0.099682537,-7.32773215,-29.34350336,-2.375491486,1.133758259,-0.895394149,-0.802101415,-1.037889264,-1.717682286,-0.703579143,0.625348737,-0.073520794,-0.17539366,-3.036297159,0.577833356,-27.11169684,-14.06698469,2.350333177,-3.400397007,-0.761551879,0.127492557,-0.802101415,0.038443574,-17.2341851,5
-10.43389695,-17.77018562,-6.656526488,-59.5670203,-185.4328513,1.088959846,1.63540324,-59.46090412,-3.49145234,-30.46701093,-17.24564806,-0.99548645,-2.143530192,-2.160709766,-19.02782615,-12.72970014,-41.44768996,-34.96364733,2.704960478,-23.99543663,-4.363325373,-0.794655801,2.450796669,-122.2729446,-26.77900218,-0.254203272,-14.3724479,0.555229096,-4.543788942,-0.686961768,-0.571499207,3.528579345,-6.496222718,-1.663791769,-6.17790208,-3.578284176,-3.344426462,0.167942498,-3.245829727,15.96256871,-3.507629814,-17.03730077,-1.697927966,41.52763193,-0.100123764,-7.336277794,-29.37761515,-2.378329956,1.134849509,-0.896600912,-0.803113492,-1.039207264,-1.719788877,-0.704507392,0.62591655,-0.073867901,-0.175747282,-3.040196836,0.578200827,-27.14367905,-14.08490233,2.352829179,-3.405301769,-0.763340111,0.127419381,-0.803113492,0.038014479,-17.25537574,5
-10.44604949,-17.79072826,-6.664376311,-59.63627051,-185.6453458,1.089933066,1.637029923,-59.52964215,-3.495580956,-30.50272594,-17.26555265,-0.996925786,-2.146341026,-2.163434487,-19.05005919,-12.74450211,-41.4957163,-35.00492331,2.707451885,-24.02302432,-4.368620904,-0.795945261,2.453332122,-122.4127882,-26.81046651,-0.254772718,-14.3893014,0.555669239,-4.549317321,-0.688110858,-0.572609435,3.532152671,-6.504294898,-1.666256537,-6.185226106,-3.582878177,-3.348560392,0.167774014,-3.24993554,15.97997213,-3.511728562,-17.05717826,-1.70003063,41.57216023,-0.100564992,-7.344823438,-29.41172694,-2.381168425,1.13594076,-0.897807675,-0.804125569,-1.040525264,-1.721895469,-0.705435641,0.626484363,-0.074215009,-0.176100903,-3.044096514,0.578568298,-27.17566126,-14.10281997,2.35532518,-3.41020653,-0.765128343,0.127346205,-0.804125569,0.037585384,-17.27656638,5
-10.45820203,-17.81127091,-6.672226135,-59.70552072,-185.8578404,1.090906286,1.638656607,-59.59838018,-3.499709573,-30.53844095,-17.28545724,-0.998365123,-2.149151861,-2.166159208,-19.07229223,-12.75930407,-41.54374265,-35.04619929,2.709943292,-24.05061202,-4.373916436,-0.797234722,2.455867575,-122.5526318,-26.84193084,-0.255342164,-14.4061549,0.556109383,-4.554845699,-0.689259949,-0.573719662,3.535725996,-6.512367079,-1.668721305,-6.192550133,-3.587472177,-3.352694323,0.167605529,-3.254041352,15.99737555,-3.51582731,-17.07705575,-1.702133295,41.61668854,-0.101006219,-7.353369081,-29.44583873,-2.384006895,1.13703201,-0.899014438,-0.805137646,-1.041843264,-1.724002061,-0.70636389,0.627052176,-0.074562116,-0.176454524,-3.047996191,0.578935768,-27.20764347,-14.12073761,2.357821181,-3.415111292,-0.766916575,0.127273029,-0.805137646,0.037156289,-17.29775703,5
-10.47035457,-17.83181355,-6.680075958,-59.77477093,-186.0703349,1.091879506,1.64028329,-59.66711821,-3.503838189,-30.57415597,-17.30536183,-0.99980446,-2.151962695,-2.16888393,-19.09452528,-12.77410604,-41.591769,-35.08747527,2.712434698,-24.07819971,-4.379211967,-0.798524182,2.458403028,-122.6924755,-26.87339518,-0.25591161,-14.42300839,0.556549526,-4.560374077,-0.69040904,-0.57482989,3.539299322,-6.520439259,-1.671186073,-6.199874159,-3.592066178,-3.356828254,0.167437045,-3.258147165,16.01477898,-3.519926058,-17.09693324,-1.704235959,41.66121684,-0.101447447,-7.361914725,-29.47995052,-2.386845365,1.138123261,-0.900221201,-0.806149723,-1.043161264,-1.726108653,-0.707292138,0.627619989,-0.074909223,-0.176808145,-3.051895868,0.579303239,-27.23962567,-14.13865525,2.360317183,-3.420016054,-0.768704806,0.127199853,-0.806149723,0.036727194,-17.31894767,5
-10.4825071,-17.85235619,-6.687925782,-59.84402115,-186.2828294,1.092852725,1.641909973,-59.73585624,-3.507966806,-30.60987098,-17.32526642,-1.001243797,-2.154773529,-2.171608651,-19.11675832,-12.788908,-41.63979534,-35.12875125,2.714926105,-24.10578741,-4.384507498,-0.799813642,2.460938482,-122.8323191,-26.90485951,-0.256481057,-14.43986189,0.55698967,-4.565902456,-0.69155813,-0.575940117,3.542872648,-6.52851144,-1.67365084,-6.207198186,-3.596660178,-3.360962184,0.16726856,-3.262252978,16.0321824,-3.524024806,-17.11681073,-1.706338624,41.70574514,-0.101888674,-7.370460369,-29.51406231,-2.389683835,1.139214512,-0.901427965,-0.807161801,-1.044479265,-1.728215245,-0.708220387,0.628187802,-0.075256331,-0.177161767,-3.055795546,0.57967071,-27.27160788,-14.1565729,2.362813184,-3.424920815,-0.770493038,0.127126677,-0.807161801,0.036298099,-17.34013831,5
-10.49465964,-17.87289884,-6.695775605,-59.91327136,-186.4953239,1.093825945,1.643536656,-59.80459427,-3.512095422,-30.645586,-17.34517101,-1.002683134,-2.157584363,-2.174333372,-19.13899136,-12.80370997,-41.68782169,-35.17002722,2.717417512,-24.1333751,-4.38980303,-0.801103103,2.463473935,-122.9721627,-26.93632384,-0.257050503,-14.45671539,0.557429813,-4.571430834,-0.692707221,-0.577050345,3.546445974,-6.53658362,-1.676115608,-6.214522212,-3.601254178,-3.365096115,0.167100076,-3.26635879,16.04958582,-3.528123554,-17.13668822,-1.708441289,41.75027344,-0.102329902,-7.379006012,-29.5481741,-2.392522304,1.140305762,-0.902634728,-0.808173878,-1.045797265,-1.730321837,-0.709148636,0.628755615,-0.075603438,-0.177515388,-3.059695223,0.580038181,-27.30359009,-14.17449054,2.365309186,-3.429825577,-0.77228127,0.127053501,-0.808173878,0.035869003,-17.36132896,5
-10.50681218,-17.89344148,-6.703625429,-59.98252157,-186.7078184,1.094799165,1.645163339,-59.8733323,-3.516224039,-30.68130101,-17.36507559,-1.004122471,-2.160395198,-2.177058094,-19.1612244,-12.81851194,-41.73584803,-35.2113032,2.719908919,-24.1609628,-4.395098561,-0.802392563,2.466009388,-123.1120064,-26.96778817,-0.257619949,-14.47356888,0.557869957,-4.576959213,-0.693856312,-0.578160572,3.550019299,-6.544655801,-1.678580376,-6.221846239,-3.605848179,-3.369230046,0.166931591,-3.270464603,16.06698924,-3.532222301,-17.15656571,-1.710543953,41.79480174,-0.102771129,-7.387551656,-29.58228589,-2.395360774,1.141397013,-0.903841491,-0.809185955,-1.047115265,-1.732428429,-0.710076885,0.629323428,-0.075950546,-0.177869009,-3.063594901,0.580405651,-27.3355723,-14.19240818,2.367805187,-3.434730339,-0.774069502,0.126980325,-0.809185955,0.035439908,-17.3825196,5
-10.51896472,-17.91398413,-6.711475252,-60.05177178,-186.920313,1.095772385,1.646790022,-59.94207033,-3.520352655,-30.71701603,-17.38498018,-1.005561807,-2.163206032,-2.179782815,-19.18345744,-12.8333139,-41.78387438,-35.25257918,2.722400325,-24.18855049,-4.400394092,-0.803682023,2.468544841,-123.25185,-26.99925251,-0.258189396,-14.49042238,0.5583101,-4.582487591,-0.695005402,-0.5792708,3.553592625,-6.552727981,-1.681045144,-6.229170265,-3.610442179,-3.373363977,0.166763107,-3.274570416,16.08439266,-3.536321049,-17.1764432,-1.712646618,41.83933004,-0.103212357,-7.3960973,-29.61639768,-2.398199244,1.142488264,-0.905048254,-0.810198032,-1.048433265,-1.734535021,-0.711005134,0.629891241,-0.076297653,-0.17822263,-3.067494578,0.580773122,-27.36755451,-14.21032582,2.370301188,-3.4396351,-0.775857734,0.126907149,-0.810198032,0.035010813,-17.40371024,5
-10.53111726,-17.93452677,-6.719325076,-60.12102199,-187.1328075,1.096745605,1.648416705,-60.01080836,-3.524481272,-30.75273104,-17.40488477,-1.007001144,-2.166016866,-2.182507537,-19.20569048,-12.84811587,-41.83190072,-35.29385516,2.724891732,-24.21613819,-4.405689624,-0.804971484,2.471080294,-123.3916936,-27.03071684,-0.258758842,-14.50727588,0.558750244,-4.588015969,-0.696154493,-0.580381027,3.557165951,-6.560800162,-1.683509911,-6.236494292,-3.61503618,-3.377497907,0.166594622,-3.278676228,16.10179608,-3.540419797,-17.19632069,-1.714749282,41.88385834,-0.103653585,-7.404642943,-29.65050947,-2.401037713,1.143579514,-0.906255017,-0.811210109,-1.049751265,-1.736641613,-0.711933383,0.630459054,-0.07664476,-0.178576252,-3.071394255,0.581140593,-27.39953672,-14.22824346,2.37279719,-3.444539862,-0.777645966,0.126833973,-0.811210109,0.034581718,-17.42490089,5
-10.54326979,-17.95506942,-6.727174899,-60.19027221,-187.345302,1.097718825,1.650043388,-60.07954639,-3.528609888,-30.78844606,-17.42478936,-1.008440481,-2.168827701,-2.185232258,-19.22792353,-12.86291783,-41.87992707,-35.33513114,2.727383139,-24.24372588,-4.410985155,-0.806260944,2.473615747,-123.5315373,-27.06218117,-0.259328288,-14.52412937,0.559190387,-4.593544348,-0.697303584,-0.581491255,3.560739276,-6.568872342,-1.685974679,-6.243818319,-3.61963018,-3.381631838,0.166426138,-3.282782041,16.11919951,-3.544518545,-17.21619818,-1.716851947,41.92838664,-0.104094812,-7.413188587,-29.68462126,-2.403876183,1.144670765,-0.90746178,-0.812222186,-1.051069265,-1.738748205,-0.712861632,0.631026867,-0.076991868,-0.178929873,-3.075293933,0.581508064,-27.43151893,-14.2461611,2.375293191,-3.449444624,-0.779434198,0.126760797,-0.812222186,0.034152623,-17.44609153,5
-10.55542233,-17.97561206,-6.735024723,-60.25952242,-187.5577965,1.098692045,1.651670071,-60.14828442,-3.532738505,-30.82416107,-17.44469395,-1.009879818,-2.171638535,-2.187956979,-19.25015657,-12.8777198,-41.92795341,-35.37640711,2.729874546,-24.27131358,-4.416280686,-0.807550404,2.476151201,-123.6713809,-27.09364551,-0.259897734,-14.54098287,0.55963053,-4.599072726,-0.698452674,-0.582601482,3.564312602,-6.576944522,-1.688439447,-6.251142345,-3.62422418,-3.385765769,0.166257653,-3.286887853,16.13660293,-3.548617293,-17.23607566,-1.718954611,41.97291494,-0.10453604,-7.42173423,-29.71873305,-2.406714653,1.145762015,-0.908668543,-0.813234263,-1.052387266,-1.740854797,-0.713789881,0.63159468,-0.077338975,-0.179283494,-3.07919361,0.581875534,-27.46350113,-14.26407874,2.377789192,-3.454349385,-0.78122243,0.126687621,-0.813234263,0.033723528,-17.46728217,5
-10.56757487,-17.99615471,-6.742874546,-60.32877263,-187.770291,1.099665265,1.653296754,-60.21702245,-3.536867121,-30.85987609,-17.46459854,-1.011319155,-2.174449369,-2.190681701,-19.27238961,-12.89252177,-41.97597976,-35.41768309,2.732365952,-24.29890128,-4.421576218,-0.808839865,2.478686654,-123.8112245,-27.12510984,-0.260467181,-14.55783637,0.560070674,-4.604601105,-0.699601765,-0.58371171,3.567885928,-6.585016703,-1.690904215,-6.258466372,-3.628818181,-3.389899699,0.166089169,-3.290993666,16.15400635,-3.552716041,-17.25595315,-1.721057276,42.01744324,-0.104977267,-7.430279874,-29.75284484,-2.409553123,1.146853266,-0.909875306,-0.81424634,-1.053705266,-1.742961389,-0.71471813,0.632162493,-0.077686083,-0.179637116,-3.083093287,0.582243005,-27.49548334,-14.28199638,2.380285194,-3.459254147,-0.783010662,0.126614445,-0.81424634,0.033294433,-17.48847282,5
